district_2020,ps_2020,gp_2020,reservation_2020
Nagaur,Degana,Paliyas,OBC (Woman)
Nagaur,Degana,Punas,OBC
Nagaur,Degana,Pundlota,General (Woman)
Nagaur,Degana,Rajod,General
Nagaur,Degana,Saanju,SC
Nagaur,Degana,Sarsanda,General (Woman)
Nagaur,Degana,Sirasna,General
Nagaur,Degana,Tilanesh,General (Woman)
Ganganagar,Anupgarh,1 Lsm(Banda Coloney),General
Ganganagar,Anupgarh,11 12 Nd(Naharawali),SC
Ganganagar,Anupgarh,12 A-B,SC
Ganganagar,Anupgarh,12 H Hishamki,General (Woman)
Ganganagar,Anupgarh,14 Apd(Kamraniya),SC (Woman)
Ganganagar,Anupgarh,15 A(B),SC (Woman)
Ganganagar,Anupgarh,15 Lm,General (Woman)
Ganganagar,Anupgarh,2 Pgm B,General (Woman)
Ganganagar,Anupgarh,20 Lm(Lunia),OBC (Woman)
Ganganagar,Anupgarh,27 A,General
Ganganagar,Anupgarh,54 Gb,General
Ganganagar,Anupgarh,59 Gb (Ramsinghpur),SC (Woman)
Ganganagar,Anupgarh,6 P,General (Woman)
Ganganagar,Anupgarh,61 Gb,SC (Woman)
Ganganagar,Anupgarh,65 Gb,General (Woman)
Ganganagar,Anupgarh,72 Gb,SC
Ganganagar,Anupgarh,78 Gb,General
Ganganagar,Anupgarh,8 Kb,OBC
Ganganagar,Anupgarh,9 Lmb,SC
Ganganagar,Anupgarh,90 Gb,General
Nagaur,Bhairunda,Aalniyawas,General (Woman)
Nagaur,Bhairunda,Badighati,SC (Woman)
Nagaur,Bhairunda,Bhairunda,General (Woman)
Nagaur,Bhairunda,Bikharniyan Kalan,OBC (Woman)
Nagaur,Bhairunda,Dhanipura,General
Nagaur,Bhairunda,Dodiyana,General
Jaisalmer,Mohangarh,Bahla,General (Woman)
Nagaur,Bhairunda,Gol,General
Nagaur,Bhairunda,Harsaur,OBC
Nagaur,Bhairunda,Kod,SC
Nagaur,Bhairunda,Ladpura,General
Jaisalmer,Mohangarh,Bakalsar,OBC
Jaisalmer,Mohangarh,Boha,General
Jaisalmer,Mohangarh,Deva,General
Jaisalmer,Mohangarh,Fulasar Hq Rehrund,SC (Woman)
Jaisalmer,Mohangarh,Hadda,ST
Jaisalmer,Mohangarh,Jawahar Nagar,OBC (Woman)
Jaisalmer,Mohangarh,Kanod Rawalotan,General
Jaisalmer,Mohangarh,Khinya,General (Woman)
Jaisalmer,Mohangarh,Khivansar,General (Woman)
Nagaur,Bhairunda,Mandal Jodha,SC (Woman)
Nagaur,Bhairunda,Mewda,General (Woman)
Nagaur,Bhairunda,Modi Kalan,General (Woman)
Nagaur,Bhairunda,Nathawada,General
Nagaur,Bhairunda,Nimbadi Kalan,General (Woman)
Nagaur,Bhairunda,Nimbola Vishwa,General
Nagaur,Bhairunda,Paladi Kalan,OBC
Nagaur,Bhairunda,Rajlauta,OBC
Jaisalmer,Mohangarh,Mandau,OBC
Jaisalmer,Mohangarh,Mohangarh,General (Woman)
Jaisalmer,Mohangarh,Nehhadi,General
Jaisalmer,Mohangarh,Sadrau,SC
Jaisalmer,Mohangarh,Shastrinagar,OBC (Woman)
Jaisalmer,Mohangarh,Shekhasar,SC
Jaisalmer,Mohangarh,Sultana,General (Woman)
Jaisalmer,Mohangarh,Tadana,General (Woman)
Nagaur,Bhairunda,Sathana Kalan,General (Woman)
Nagaur,Bhairunda,Sudwad,General (Woman)
Nagaur,Bhairunda,Tehla,General
Nagaur,Bhairunda,Thanwla,OBC (Woman)
Nagaur,Bhairunda,Thata,SC
Ganganagar,Ghadsana,10 Kd(Rawala Gaon),General (Woman)
Ganganagar,Ghadsana,3 Kd A,SC (Woman)
Hanumangarh,Sangariya,Amarpura Jalu,SC (Woman)
Hanumangarh,Sangariya,Bhagatpura,OBC
Hanumangarh,Sangariya,Bhakhrawali,General
Hanumangarh,Sangariya,Bolanwali,OBC (Woman)
Hanumangarh,Sangariya,Chak Heerasinghwala,General (Woman)
Hanumangarh,Sangariya,Deengarh,General
Hanumangarh,Sangariya,Dhaban,General
Hanumangarh,Sangariya,Fatehpur,General (Woman)
Hanumangarh,Sangariya,Haripura,OBC
Hanumangarh,Sangariya,Indergarh,SC
Hanumangarh,Sangariya,Inderpura,General
Hanumangarh,Sangariya,Jandwala Sikhan,General
Hanumangarh,Sangariya,Kikarwali,General (Woman)
Hanumangarh,Sangariya,Kishanpura Utrada,SC (Woman)
Hanumangarh,Sangariya,Lilawali,SC
Hanumangarh,Sangariya,Malarampura,General (Woman)
Hanumangarh,Sangariya,Manaksar,OBC
Hanumangarh,Sangariya,Morjand Sikhan,General (Woman)
Hanumangarh,Sangariya,Nagrana,SC
Hanumangarh,Sangariya,Nathwana,SC (Woman)
Hanumangarh,Sangariya,Nukera,General (Woman)
Hanumangarh,Sangariya,Rasuwala,General (Woman)
Hanumangarh,Sangariya,Ratanpura,SC (Woman)
Hanumangarh,Sangariya,Santpura,OBC (Woman)
Hanumangarh,Sangariya,Shahpini,SC
Hanumangarh,Sangariya,Singhpura,General
Jaisalmer,Bhaniyana,Bagthal,OBC (Woman)
Jaisalmer,Bhaniyana,Ballad,General
Jaisalmer,Bhaniyana,Bandheva,General (Woman)
Jaisalmer,Bhaniyana,Betina,SC (Woman)
Jaisalmer,Bhaniyana,Bhainsda,General (Woman)
Jaisalmer,Bhaniyana,Bhaniyana,General
Jaisalmer,Bhaniyana,Bhikhodai Juni,General
Jaisalmer,Bhaniyana,Bhikhodai Nai Hq Barsani,OBC (Woman)
Jaisalmer,Bhaniyana,Bhujgarh,General
Jaisalmer,Bhaniyana,Chandni Meghasar,OBC (Woman)
Jaisalmer,Bhaniyana,Dantal,General
Jaisalmer,Bhaniyana,Falsund,General
Jaisalmer,Bhaniyana,Gundala,OBC
Jaisalmer,Bhaniyana,Jaloda Pokarna,ST (Woman)
Jaisalmer,Bhaniyana,Jhabra,General (Woman)
Jaisalmer,Bhaniyana,Kajoi,SC
Jaisalmer,Bhaniyana,Khelana,OBC
Jaisalmer,Bhaniyana,Khivansar-Ii,SC (Woman)
Jaisalmer,Bhaniyana,Khumansar,ST
Jaisalmer,Bhaniyana,Lunakala,General
Jaisalmer,Bhaniyana,Macuba,General (Woman)
Jaisalmer,Bhaniyana,Manasara,General (Woman)
Jaisalmer,Bhaniyana,Netasar,SC
Jaisalmer,Bhaniyana,Ola,General (Woman)
Jaisalmer,Bhaniyana,Padampura,General
Jaisalmer,Bhaniyana,Prabhupura,OBC (Woman)
Jaisalmer,Bhaniyana,Rajgarh,General (Woman)
Jaisalmer,Bhaniyana,Ratdiya,General (Woman)
Jaisalmer,Bhaniyana,Sardar Singh Ki Dhani,General
Jaisalmer,Bhaniyana,Sohanpura,General (Woman)
Jaisalmer,Bhaniyana,Swamiji Ki Dhani,General
Jaisalmer,Bhaniyana,Teliwada Hq Fusasar,OBC
Jaisalmer,Fatehgarh,Baiya,General
Jaisalmer,Fatehgarh,Bhadli,SC
Jaisalmer,Fatehgarh,Bhakhrani,SC
Jaisalmer,Fatehgarh,Bhambhara,OBC (Woman)
Jaisalmer,Fatehgarh,Chhodiya,OBC (Woman)
Jaisalmer,Fatehgarh,Dangri,General (Woman)
Jaisalmer,Fatehgarh,Dawara,OBC (Woman)
Jaisalmer,Fatehgarh,Devda,General (Woman)
Jaisalmer,Fatehgarh,Devikote,General (Woman)
Jaisalmer,Fatehgarh,Fatehgarh,General
Jaisalmer,Fatehgarh,Jhinjhinyali,ST
Jaisalmer,Fatehgarh,Kapuriya,General
Jaisalmer,Fatehgarh,Kohra Mehro Ki Dhani,SC
Jaisalmer,Fatehgarh,Kundha,General (Woman)
Jaisalmer,Fatehgarh,Lakha,General (Woman)
Jaisalmer,Fatehgarh,Lordisar,OBC
Jaisalmer,Fatehgarh,Madai,General
Jaisalmer,Fatehgarh,Magra,OBC
Jaisalmer,Fatehgarh,Modha,SC (Woman)
Jaisalmer,Fatehgarh,Mulana,General
Jaisalmer,Fatehgarh,Narsingo Ki Dhani,General
Jaisalmer,Fatehgarh,Pabnasar,SC (Woman)
Jaisalmer,Fatehgarh,Rama,OBC (Woman)
Jaisalmer,Fatehgarh,Rasla,General
Jaisalmer,Fatehgarh,Rivdi,General
Jaisalmer,Fatehgarh,Seetadai,General (Woman)
Jaisalmer,Fatehgarh,Tejmalta,General (Woman)
Jaisalmer,Fatehgarh,Tejrava,General (Woman)
Jaisalmer,Fatehgarh,Toga,ST (Woman)
Jaisalmer,Fatehgarh,Uttamnagar Mu Karada,OBC
Ganganagar,Suratgarh,13 Sd,General (Woman)
Ganganagar,Suratgarh,17 Stb (Palivali),General
Ganganagar,Suratgarh,2 Ap,OBC
Ganganagar,Suratgarh,2 Sd,SC (Woman)
Ganganagar,Suratgarh,6 Dwm,General
Ganganagar,Suratgarh,Bakhtawarpura,SC
Ganganagar,Suratgarh,Bhagwansar,General (Woman)
Ganganagar,Suratgarh,Bhairupura Urf Silwani,General
Ganganagar,Suratgarh,Bhojewala,General (Woman)
Ganganagar,Suratgarh,Bimrana,General
Ganganagar,Suratgarh,Dhaba (15 Lks),General
Ganganagar,Suratgarh,Faridsar 9 Fdm,General
Ganganagar,Suratgarh,Gudli,OBC (Woman)
Ganganagar,Suratgarh,Hardasvali,OBC (Woman)
Ganganagar,Suratgarh,Karadu,SC (Woman)
Ganganagar,Suratgarh,Maler,SC
Ganganagar,Suratgarh,Manaksar,SC (Woman)
Ganganagar,Suratgarh,Mokalsar,General
Ganganagar,Suratgarh,Nirwana,SC
Ganganagar,Suratgarh,Padampura,General (Woman)
Ganganagar,Suratgarh,Raghunathpura,SC (Woman)
Ganganagar,Suratgarh,Rajiyasar Station,General (Woman)
Ganganagar,Suratgarh,Ramsra Jakhdan,General (Woman)
Ganganagar,Suratgarh,Rangmahal,General
Ganganagar,Suratgarh,Sanghar,General (Woman)
Ganganagar,Suratgarh,Sardargarh,General (Woman)
Ganganagar,Suratgarh,Sardarpura Kharta,OBC
Ganganagar,Suratgarh,Sardarpurabika,General (Woman)
Ganganagar,Suratgarh,Singrasar,General
Ganganagar,Suratgarh,Somasar,General
Ganganagar,Suratgarh,Thukarana,OBC
Jhunjhunu,Mandawa,Ajeetgarh,General (Woman)
Jhunjhunu,Mandawa,Bahadurwas,SC
Jhunjhunu,Mandawa,Bharoo,General (Woman)
Jhunjhunu,Mandawa,Bheemsar,OBC (Woman)
Jhunjhunu,Mandawa,Bhikhansar,General
Jhunjhunu,Mandawa,Bhojasar,General
Jhunjhunu,Mandawa,Birmi,General
Jhunjhunu,Mandawa,Churi Chatarpura,SC
Jhunjhunu,Mandawa,Diloi,OBC
Jhunjhunu,Mandawa,Hanumanpura,SC (Woman)
Jhunjhunu,Mandawa,Hetamsar,OBC (Woman)
Jhunjhunu,Mandawa,Kuharoo,General
Jhunjhunu,Mandawa,Mahansar,General (Woman)
Jhunjhunu,Mandawa,Meharadasi,OBC
Jhunjhunu,Mandawa,Mojawas,SC
Jhunjhunu,Mandawa,Nua,General (Woman)
Jhunjhunu,Mandawa,Patoda,General
Jhunjhunu,Mandawa,Pilani Khurd,General (Woman)
Jhunjhunu,Mandawa,Shekhsar,OBC
Jhunjhunu,Mandawa,Sigra,General (Woman)
Jhunjhunu,Mandawa,Siriyasar Kalan,General (Woman)
Jhunjhunu,Mandawa,Tai,General (Woman)
Jhunjhunu,Mandawa,Tetra,SC (Woman)
Jhunjhunu,Mandawa,Toliyasar,ST
Jhunjhunu,Mandawa,Wahidpura,General
Jaisalmer,Jaisalmer,Baransar,General
Jaisalmer,Jaisalmer,Basanpir,OBC (Woman)
Jaisalmer,Jaisalmer,Bhu,General (Woman)
Jaisalmer,Jaisalmer,Chandan,General (Woman)
Jaisalmer,Jaisalmer,Chhod,SC
Jaisalmer,Jaisalmer,Dabla,General
Jaisalmer,Jaisalmer,Darbari Ka Ganv,ST (Woman)
Jaisalmer,Jaisalmer,Dedha,General
Jaisalmer,Jaisalmer,Dhaysar,General (Woman)
Jaisalmer,Jaisalmer,Hamira,General
Jaisalmer,Jaisalmer,Jhabra,SC (Woman)
Jalore,Chitalwana,Akoli,OBC (Woman)
Jaisalmer,Jaisalmer,Kita,General (Woman)
Jaisalmer,Jaisalmer,Moolsagar,ST
Jaisalmer,Jaisalmer,Parever,OBC
Jaisalmer,Jaisalmer,Pithala,SC (Woman)
Jaisalmer,Jaisalmer,Ridwa,SC
Jaisalmer,Jaisalmer,Rupsi,General
Jaisalmer,Jaisalmer,Sodhakour,OBC
Jalore,Chitalwana,Bhatki,General
Jalore,Chitalwana,Bhimguda,General (Woman)
Jalore,Chitalwana,Chitalvana,General
Jalore,Chitalwana,Daukiyon V Sahu Ki Dhani,SC (Woman)
Jalore,Chitalwana,Daval,General
Jalore,Chitalwana,Devda,ST
Jalore,Chitalwana,Dungri,General (Woman)
Jalore,Chitalwana,Gomi,General (Woman)
Jalore,Chitalwana,Gudahema,General
Jalore,Chitalwana,Hadecha,OBC
Jalore,Chitalwana,Itada,General (Woman)
Jalore,Chitalwana,Janvi,OBC (Woman)
Jalore,Chitalwana,Jhab,General (Woman)
Jalore,Chitalwana,Kachhla,OBC
Jalore,Chitalwana,Keriya,General
Jalore,Chitalwana,Khasarvi,SC
Jalore,Chitalwana,Khirodi,General
Jalore,Chitalwana,Meghawa,SC (Woman)
Jalore,Chitalwana,Nimbau,OBC
Jalore,Chitalwana,Perava,General (Woman)
Jalore,Chitalwana,Rampura (B),SC
Jalore,Chitalwana,Ranoder,OBC (Woman)
Jalore,Chitalwana,Sangadawa,General (Woman)
Jalore,Chitalwana,Sivada,General (Woman)
Jalore,Chitalwana,Suthdi,OBC (Woman)
Jalore,Chitalwana,Tanpi,General
Jalore,Chitalwana,Virava,General (Woman)
Nagaur,Merta,Aakeli A,General
Nagaur,Merta,Badgaon,General (Woman)
Nagaur,Merta,Basni Seja,General (Woman)
Nagaur,Merta,Batiyon Ki Dhani,General (Woman)
Nagaur,Merta,Beetan,OBC
Nagaur,Merta,Chhapari Khurd,SC (Woman)
Nagaur,Merta,Dabariyani Kalan,General
Nagaur,Merta,Dagawas,General
Nagaur,Merta,Datani,General
Nagaur,Merta,Dhadhvada,General
Nagaur,Merta,Dhandlas Uda,General (Woman)
Nagaur,Merta,Dhava,General
Nagaur,Merta,Gagrana,General (Woman)
Nagaur,Merta,Gathiya,OBC (Woman)
Nagaur,Merta,Gothan,SC
Nagaur,Merta,Harsolav,OBC (Woman)
Nagaur,Merta,Indawad,General (Woman)
Nagaur,Merta,Jaroda Kalan,OBC (Woman)
Nagaur,Merta,Kadvasaron Ki Dhani,General (Woman)
Nagaur,Merta,Kalru,SC
Nagaur,Merta,Katyasani,OBC
Nagaur,Merta,Khakahdki,OBC (Woman)
Nagaur,Merta,Kheruli,General (Woman)
Nagaur,Merta,Kurdaya,SC (Woman)
Nagaur,Merta,Lamba Jatan,SC (Woman)
Nagaur,Merta,Leeliya,General
Nagaur,Merta,Merta Road (Phalodi),SC (Woman)
Nagaur,Merta,Mokalpur,OBC
Nagaur,Merta,Morra,General (Woman)
Nagaur,Merta,Mugdara,General (Woman)
Nagaur,Merta,Netdiya,OBC
Nagaur,Merta,Nokha Chandawata,General
Nagaur,Merta,Oladan,General
Nagaur,Merta,Pundalu,General (Woman)
Nagaur,Merta,Ren,SC
Nagaur,Merta,Riya Shyamdas,SC (Woman)
Nagaur,Merta,Rol Chandawata,General
Nagaur,Merta,Satlwas,General
Nagaur,Merta,Sogawas,SC
Nagaur,Merta,Talnpur,SC
Nagaur,Merta,Tukaliya,OBC
Jhunjhunu,Buhana,Badbar,General
Jhunjhunu,Alsisar,Alsisar,General
Jhunjhunu,Buhana,Bhaloth,General (Woman)
Jhunjhunu,Buhana,Bhirr,OBC
Jhunjhunu,Buhana,Buhana,General
Jhunjhunu,Buhana,Devlawas,SC
Jhunjhunu,Buhana,Dhani Bhaloth,General
Jhunjhunu,Buhana,Dhoolwa,OBC
Jhunjhunu,Alsisar,Badet,SC (Woman)
Jhunjhunu,Alsisar,Bajla,General (Woman)
Jhunjhunu,Alsisar,Bhuda Ka Bas,General
Jhunjhunu,Alsisar,Chandwa,SC
Jhunjhunu,Buhana,Gadli,OBC (Woman)
Jhunjhunu,Buhana,Ghasera,General
Jhunjhunu,Buhana,Gunti,General
Jhunjhunu,Buhana,Jhanjha,OBC (Woman)
Jhunjhunu,Buhana,Jharoda,General (Woman)
Jhunjhunu,Alsisar,Churela,General (Woman)
Jhunjhunu,Alsisar,Dabri Dheersingh,OBC (Woman)
Jhunjhunu,Alsisar,Dhanuri,OBC (Woman)
Jhunjhunu,Alsisar,Dheelsar,OBC
Jhunjhunu,Alsisar,Gangiyasar,OBC (Woman)
Jhunjhunu,Alsisar,Gokhri,General (Woman)
Jhunjhunu,Alsisar,Hameeri Kalan,General
Jhunjhunu,Alsisar,Hansasar,General (Woman)
Jhunjhunu,Alsisar,Hansasari,SC
Jhunjhunu,Buhana,Kajla,SC
Jhunjhunu,Buhana,Kalakhari,General
Jhunjhunu,Buhana,Khandwa,General (Woman)
Jhunjhunu,Buhana,Kuharwas,OBC
Jhunjhunu,Alsisar,Haripura,General (Woman)
Jhunjhunu,Alsisar,Jabasar,General
Jhunjhunu,Alsisar,Jhatawa Khurd,OBC
Jhunjhunu,Alsisar,Kakreu Kalan,General
Jhunjhunu,Alsisar,Kaliyasar,SC (Woman)
Jhunjhunu,Alsisar,Kant,General (Woman)
Jhunjhunu,Alsisar,Kodesar,General
Jhunjhunu,Alsisar,Kolinda,General (Woman)
Jhunjhunu,Buhana,Lalamandi,SC (Woman)
Jhunjhunu,Buhana,Lambi Aheer,General (Woman)
Jhunjhunu,Buhana,Pacheri Kalan,General (Woman)
Jhunjhunu,Buhana,Panthroli,General (Woman)
Jhunjhunu,Buhana,Raipur Aheeran,SC (Woman)
Jhunjhunu,Buhana,Santor,General
Jhunjhunu,Buhana,Sohli,General (Woman)
Jhunjhunu,Buhana,Sultana Aheeran,SC
Jhunjhunu,Buhana,Udamandi,General (Woman)
Jhunjhunu,Alsisar,Ladusar,SC
Jhunjhunu,Alsisar,Loona,General (Woman)
Jhunjhunu,Alsisar,Lootu,ST (Woman)
Jhunjhunu,Alsisar,Malsisar,OBC
Jhunjhunu,Alsisar,Naand,SC
Jhunjhunu,Alsisar,Niradhanu,General
Jhunjhunu,Alsisar,Peethusar,SC (Woman)
Jhunjhunu,Alsisar,Rampura,OBC
Jhunjhunu,Alsisar,Sonasar,General
Jhunjhunu,Alsisar,Tamkor,General (Woman)
Jhunjhunu,Chirawa,Alipur,General (Woman)
Jhunjhunu,Chirawa,Ardawata,General (Woman)
Jhunjhunu,Chirawa,Bakhtawarpura,General
Jhunjhunu,Chirawa,Bhamarwasi,General (Woman)
Jhunjhunu,Chirawa,Bhukana,SC (Woman)
Jhunjhunu,Chirawa,Budaniya,General
Jhunjhunu,Chirawa,Chanana,OBC
Jhunjhunu,Chirawa,Dhatarwala,General (Woman)
Jhunjhunu,Chirawa,Gidaniya,General (Woman)
Jhunjhunu,Chirawa,Gowla,OBC (Woman)
Jhunjhunu,Chirawa,Keharpura Kalan,General (Woman)
Jhunjhunu,Chirawa,Khudana,SC
Jhunjhunu,Chirawa,Kishorpura,ST
Jhunjhunu,Chirawa,Kithana,General (Woman)
Jhunjhunu,Chirawa,Lamba,General (Woman)
Jhunjhunu,Chirawa,Lamba Gothri,OBC
Jhunjhunu,Chirawa,Narhar,General
Jhunjhunu,Chirawa,Nari,OBC (Woman)
Jhunjhunu,Chirawa,Nooniya Gothara,General
Jhunjhunu,Chirawa,Ojtu,OBC
Jhunjhunu,Chirawa,Sari,General
Jhunjhunu,Chirawa,Shyopura Bas Godara,SC (Woman)
Jhunjhunu,Chirawa,Solana,General
Jhunjhunu,Chirawa,Sultana,SC
Jodhpur,Phalodi,Jod,General (Woman)
Jodhpur,Phalodi,Malar,General (Woman)
Jhunjhunu,Jhunjhunu,Abusar,General
Jhunjhunu,Jhunjhunu,Ajari Kalan,General (Woman)
Jhunjhunu,Jhunjhunu,Bakara,OBC
Jhunjhunu,Jhunjhunu,Bas Nanag,SC
Jhunjhunu,Jhunjhunu,Beebasar,General (Woman)
Jhunjhunu,Jhunjhunu,Bhadunda Kalan,General
Jhunjhunu,Jhunjhunu,Bharoda Khurd,OBC (Woman)
Jhunjhunu,Jhunjhunu,Bishanpura,SC
Jhunjhunu,Jhunjhunu,Budana,General (Woman)
Jhunjhunu,Jhunjhunu,Derwala,General
Jhunjhunu,Jhunjhunu,Dorasar,ST
Jhunjhunu,Jhunjhunu,Indali,OBC
Jhunjhunu,Jhunjhunu,Islampur,General
Jhunjhunu,Jhunjhunu,Jai Pahari,General (Woman)
Jhunjhunu,Jhunjhunu,Kasimpura,General (Woman)
Jhunjhunu,Jhunjhunu,Khajpur Naya,OBC
Jhunjhunu,Jhunjhunu,Kulod Kalan,SC
Jhunjhunu,Jhunjhunu,Lalpur,General (Woman)
Jhunjhunu,Jhunjhunu,Makhar,OBC (Woman)
Jhunjhunu,Jhunjhunu,Nayasar,General
Jhunjhunu,Jhunjhunu,Patusari,SC (Woman)
Jhunjhunu,Jhunjhunu,Pratappura,SC (Woman)
Jhunjhunu,Jhunjhunu,Purohiton Ki Dhani,General (Woman)
Jhunjhunu,Jhunjhunu,Udawas,General (Woman)
Jodhpur,Luni,Balaji Nagar,OBC
Jodhpur,Luni,Bhacharana,General (Woman)
Jodhpur,Luni,Bhatinda,General
Jodhpur,Luni,Birami,General (Woman)
Jodhpur,Luni,Boranada,General (Woman)
Jodhpur,Luni,Dhandhya,General
Jodhpur,Luni,Dheegana,OBC
Jodhpur,Luni,Dhundhada,General
Jodhpur,Luni,Fitkasani,General (Woman)
Jodhpur,Luni,Gangana,ST
Jodhpur,Luni,Guda Vishnoiya,SC
Jodhpur,Luni,Jhalamand,OBC
Jodhpur,Luni,Kakelav,General (Woman)
Jodhpur,Luni,Kankani,OBC (Woman)
Jodhpur,Luni,Khaarda Randhir,SC (Woman)
Jodhpur,Luni,Khejl Kalan,OBC
Jodhpur,Luni,Kudi Bhagtasani,General
Jodhpur,Luni,Lolawas,General (Woman)
Jodhpur,Luni,Luni,General (Woman)
Jodhpur,Luni,Modga Kalan,General
Jodhpur,Luni,Modi Joshiyan,General
Jodhpur,Luni,Nandwan,OBC (Woman)
Jodhpur,Luni,Naya Sajada Khurd,SC (Woman)
Jodhpur,Luni,Pal,General
Jodhpur,Luni,Palasani,General (Woman)
Jodhpur,Luni,Salawas,General
Jodhpur,Luni,Sangriya,General
Jodhpur,Luni,Satlana,General (Woman)
Jodhpur,Luni,Serecha,General (Woman)
Jodhpur,Luni,Shikarpura,OBC
Jodhpur,Luni,Shikarpura,SC
Jodhpur,Luni,Sir,SC
Jodhpur,Luni,Tunawada,OBC (Woman)
Jodhpur,Osiyan,Bairdo Ka Bas,General
Jodhpur,Lohawat,Fatehsagar,General
Jodhpur,Osiyan,Baithvasiya,General (Woman)
Jodhpur,Osiyan,Barakhurd,General
Jodhpur,Osiyan,Bhakhari,General (Woman)
Jodhpur,Osiyan,Bhakro Ki Dhani,OBC
Jodhpur,Osiyan,Bhed,SC
Jodhpur,Osiyan,Bherusagar,OBC (Woman)
Jodhpur,Osiyan,Bhimsagar,General
Jodhpur,Osiyan,Bursalu Kala,ST (Woman)
Jodhpur,Osiyan,Chandrakh,OBC (Woman)
Jodhpur,Lohawat,Hansadesh,OBC (Woman)
Jodhpur,Lohawat,Kushlawa,SC (Woman)
Jalore,Bheenmal,Bhagalbhim,General
Jodhpur,Osiyan,Dabdi,General (Woman)
Jodhpur,Osiyan,Dhunadiya,General (Woman)
Jodhpur,Osiyan,Ekalkhori,General
Jodhpur,Osiyan,Gingala,ST
Jodhpur,Osiyan,Hanumannagar,OBC
Jodhpur,Osiyan,Harlayan,OBC (Woman)
Jodhpur,Osiyan,Jatipura Mukam Simrathnagar,General (Woman)
Jodhpur,Osiyan,Karda Mewasa,OBC (Woman)
Jalore,Bheenmal,Bhagalsephta,ST
Jalore,Bheenmal,Bharudi,General
Jalore,Bheenmal,Borta,General (Woman)
Jalore,Bheenmal,Dantivas,General (Woman)
Jalore,Bheenmal,Daspa,General (Woman)
Jalore,Bheenmal,Dhansa,General (Woman)
Jodhpur,Osiyan,Khabda Kalla,SC
Jodhpur,Osiyan,Khabra Khurd,SC (Woman)
Jodhpur,Osiyan,Khetasar,General
Jodhpur,Osiyan,Khindakor,General
Jodhpur,Osiyan,Kinjari,General
Jodhpur,Osiyan,Nevra,General
Jodhpur,Osiyan,Newra Road,General (Woman)
Jodhpur,Osiyan,Osian,General (Woman)
Jodhpur,Osiyan,Pandit Ji Ki Dhani,General (Woman)
Jodhpur,Osiyan,Ramnagar,OBC
Jodhpur,Dechu,Bhojakor,General
Jodhpur,Ghantiyali,Aasolai,OBC (Woman)
Jalore,Bheenmal,Junjani,OBC
Jalore,Bheenmal,Khanpur,ST (Woman)
Jalore,Bheenmal,Kora,OBC
Jalore,Bheenmal,Kotkasta,OBC (Woman)
Jalore,Bheenmal,Modra,General (Woman)
Jalore,Bheenmal,Narta,General (Woman)
Jalore,Bheenmal,Nimbavas,General
Jodhpur,Osiyan,Samrathalnagar,SC
Jodhpur,Osiyan,Samrau,General (Woman)
Jodhpur,Osiyan,Saran Nagar,SC (Woman)
Jodhpur,Osiyan,Sirmandi,OBC
Jodhpur,Osiyan,Tapu,General
Jodhpur,Osiyan,Thob,General (Woman)
Jodhpur,Dechu,Masjid Ki Dhani,OBC (Woman)
Jodhpur,Dechu,Rawatnagar,OBC
Jodhpur,Dechu,Riddmalnagar,General (Woman)
Jodhpur,Ghantiyali,Ajasar,SC
Jodhpur,Ghantiyali,Baba Ka Dhora,SC
Jodhpur,Ghantiyali,Barjasar,General (Woman)
Jodhpur,Ghantiyali,Baswara Nagar,General
Jodhpur,Ghantiyali,Bhinyasar,SC (Woman)
Jodhpur,Ghantiyali,Bhojasar,General
Jodhpur,Ghantiyali,Bugdi,General
Jodhpur,Ghantiyali,Chakhu,General (Woman)
Jodhpur,Ghantiyali,Champasar,General (Woman)
Jodhpur,Ghantiyali,Chhitrabera,General
Jodhpur,Ghantiyali,Chimana,General
Jodhpur,Ghantiyali,Dadudayal Nagar,SC
Jodhpur,Ghantiyali,Dhadharwala,General (Woman)
Jodhpur,Ghantiyali,Gandhi Sagar,OBC
Jalore,Bheenmal,Nohra (R),SC
Jalore,Bheenmal,Phagotra,SC (Woman)
Jalore,Bheenmal,Punasa,SC
Jalore,Bheenmal,Ropasi,General
Jalore,Bheenmal,Sairna,General
Jalore,Bheenmal,Sarthala,ST
Jalore,Bheenmal,Thobau,SC (Woman)
Jodhpur,Ghantiyali,Ghantiyali,ST
Jodhpur,Ghantiyali,Jaisla,General (Woman)
Jodhpur,Ghantiyali,Jambasagar,OBC (Woman)
Jodhpur,Ghantiyali,Kelansar,General (Woman)
Jodhpur,Ghantiyali,Khajusar,General
Jodhpur,Ghantiyali,Luna,General (Woman)
Jodhpur,Ghantiyali,Manewada,OBC
Jodhpur,Ghantiyali,Moharnagar,OBC
Jodhpur,Ghantiyali,Narayanpura,General (Woman)
Jodhpur,Ghantiyali,Nokhara Bhatian,General
Jodhpur,Ghantiyali,Nokhara Charnaan,General (Woman)
Jodhpur,Ghantiyali,Padial,General
Jodhpur,Ghantiyali,Radakabera,OBC
Jodhpur,Ghantiyali,Rohina,General (Woman)
Jodhpur,Ghantiyali,Sajjnaniyo Ki Dhani,OBC (Woman)
Jodhpur,Ghantiyali,Subhashnagar,SC (Woman)
Jodhpur,Dhava,Badlanagar,General (Woman)
Jodhpur,Dhava,Badliyan,OBC
Jodhpur,Dhava,Bhandukalan,General (Woman)
Jodhpur,Dhava,Bhandukhurd,General
