district,block,elex_gp,lgd_gp,lgd_gp_code,match_distance,gp_match_type,key_2010
Varanasi,Chiraigaon,Ashapur,Byashpur,93219,0.130952380952381,fuzzy,up2010__row50486
Varanasi,Chiraigaon,Vyaspur,Byashpur,93219,0.130952380952381,fuzzy,up2010__row50490
Varanasi,Harhua,Adampur,Adampur,93300,0,exact,up2010__row3463
Varanasi,Harhua,Ramadutpur,Adampur,93300,0.19523809523809532,fuzzy,up2010__row50761
Varanasi,Harhua,Dasepur,Dasepur,93326,0,exact,up2010__row50786
Varanasi,Harhua,Soyepur,Dasepur,93326,0.19047619047619044,fuzzy,up2010__row50759
Varanasi,Harhua,Puari Kala,Puari Kala,93358,0,exact,up2010__row21371
Varanasi,Harhua,Puarikala,Puari Kala,93358,0.033333333333333416,fuzzy,up2010__row21372
Varanasi,Harhua,Saraiya,Saraiya,93367,0,exact,up2010__row50768
Varanasi,Harhua,Saraykaji,Saraiya,93367,0.1587301587301588,fuzzy,up2010__row36839
Varanasi,Harhua,Sarawan,Saraiya,93367,0.19047619047619044,fuzzy,up2010__row36674
Varanasi,Harhua,Sulamapur,Sulemapur,93373,0.11574074074074082,fuzzy,up2010__row50754
Varanasi,Harhua,Rasulpur,Sulemapur,93373,0.19444444444444453,fuzzy,up2010__row50762
Varanasi,Harhua,Udaipur,Udaipur,93376,0,exact,up2010__row4250
Varanasi,Harhua,Danialpur,Udaipur,93376,0.1587301587301588,fuzzy,up2010__row50779
Varanasi,Kashividyapeeth,Anantpur,Anantpur,93386,0,exact,up2010__row2214
Varanasi,Kashividyapeeth,Kanchanpur,Anantpur,93386,0.14166666666666666,fuzzy,up2010__row5448
Varanasi,Kashividyapeeth,Bhiti,Bhiti,93397,0,exact,up2010__row50737
Varanasi,Kashividyapeeth,Bhitari,Bhiti,93397,0.09523809523809525,fuzzy,up2010__row26925
Varanasi,Kashividyapeeth,Chitauni,Chittauni,93403,0.037037037037037104,fuzzy,up2010__row12426
Varanasi,Kashividyapeeth,Chittpur,Chittauni,93403,0.19444444444444453,fuzzy,up2010__row50735
Varanasi,Kashividyapeeth,Karsada,Karasara,93420,0.18650793650793648,fuzzy,up2010__row5869
Varanasi,Kashividyapeeth,Lahratara,Karasara,93420,0.19444444444444453,fuzzy,up2010__row33787
Varanasi,Kashividyapeeth,Kesharipur,Kesharipur,93422,0,exact,up2010__row7468
Varanasi,Kashividyapeeth,Bikharipur,Kesharipur,93422,0.13333333333333336,fuzzy,up2010__row26908
Varanasi,Kashividyapeeth,Khanav,Khanaw,93423,0.11111111111111106,fuzzy,up2010__row8331
Varanasi,Kashividyapeeth,Kandwa,Khanaw,93423,0.17777777777777778,fuzzy,up2010__row5468
Varanasi,Kashividyapeeth,Madhopur,Madhopur,93432,0,exact,up2010__row29560
Varanasi,Kashividyapeeth,Maheshpur,Madhopur,93432,0.19444444444444453,fuzzy,up2010__row29388
Varanasi,Pindra,Gadar,Gadar,93490,0,exact,up2010__row50620
Varanasi,Pindra,Gadkhara,Gadar,93490,0.12500000000000006,fuzzy,up2010__row50643
Varanasi,Sewapuri,Arjunpur,Arjunpur,93560,0,exact,up2010__row50455
Varanasi,Sewapuri,Puranpur,Arjunpur,93560,0.130952380952381,fuzzy,up2010__row50452
Varanasi,Sewapuri,NEWADA,Newadia,93612,0.04761904761904765,fuzzy,up2010__row50466
Varanasi,Sewapuri,Nevadiha,Newadia,93612,0.130952380952381,fuzzy,up2010__row19084
Jyotiba Phule Nagar,Amroha,HadipurKalan,Hadipur Kalan,238602,0.025641025641025605,fuzzy,up2010__row40457
Jyotiba Phule Nagar,Amroha,Raipur Kalan,Hadipur Kalan,238602,0.07905982905982913,fuzzy,up2010__row32831
Jyotiba Phule Nagar,Amroha,Jabda,Jabda,238607,0,exact,up2010__row12871
Jyotiba Phule Nagar,Amroha,Jabdi,Jabda,238607,0.13333333333333336,fuzzy,up2010__row12872
Jyotiba Phule Nagar,Dhanaura,Daurala,Kaurala,238684,0.09523809523809525,fuzzy,up2010__row17026
Jyotiba Phule Nagar,Dhanaura,Kaurara,Kaurala,238684,0.09523809523809525,fuzzy,up2010__row8068
Jyotiba Phule Nagar,Gajraula,Sihai Gosai,Sihali Gosai,238777,0.02777777777777788,fuzzy,up2010__row38372
Jyotiba Phule Nagar,Gajraula,Sihaali Jagir,Sihali Gosai,238777,0.16581196581196586,fuzzy,up2010__row38373
Jyotiba Phule Nagar,Joya,Purnanpur,Puranpur,239001,0.07870370370370378,fuzzy,up2010__row21546
Jyotiba Phule Nagar,Joya,Umarpur,Puranpur,239001,0.18650793650793648,fuzzy,up2010__row4361
Jyotiba Phule Nagar,Joya,Raipur Shahjadpur,Raipur Shahzadpur,239004,0.039215686274509866,fuzzy,up2010__row32878
Jyotiba Phule Nagar,Joya,Raipur Khurd,Raipur Shahzadpur,239004,0.19087938205585273,fuzzy,up2010__row32841
Jyotiba Phule Nagar,Joya,Shyampur,Shayampur,239017,0.07870370370370378,fuzzy,up2010__row35955
Jyotiba Phule Nagar,Joya,Hakampur,Shayampur,239017,0.11574074074074082,fuzzy,up2010__row40404
Pratapgarh,Patti,Saurai,Saurai,239697,0,exact,up2010__row45990
Pratapgarh,Patti,Saradih,Saurai,239697,0.1507936507936509,fuzzy,up2010__row45993
Chitrakoot,Pahadi,Chakaudh,Chakaundh,241783,0.037037037037037104,fuzzy,up2010__row11337
Chitrakoot,Pahadi,Chaandi,Chakaundh,241783,0.1587301587301588,fuzzy,up2010__row11769
Lucknow,Gosaiganj,Mamai Mau,Mamaimau,244205,0.037037037037037104,fuzzy,up2010__row28531
Lucknow,Gosaiganj,Madharmau,Mamaimau,244205,0.19444444444444453,fuzzy,up2010__row29501
Ghazipur,Barachwar,Benipur,Benipur,245546,0,exact,up2010__row25418
Ghazipur,Barachwar,Benipur Khas,Benipur,245546,0.1388888888888889,fuzzy,up2010__row25420
Bijnaur,Najibabad,Jalpur,Jalpur,245625,0,exact,up2010__row13559
Bijnaur,Najibabad,Jaspur,Jalpur,245625,0.11111111111111106,fuzzy,up2010__row13349
Bulandshahr,Bulandshahr,Hirapur,Hirapur,259774,0,exact,up2010__row40604
Bulandshahr,Bulandshahr,Mirzapur,Hirapur,259774,0.130952380952381,fuzzy,up2010__row29828
Bulandshahr,Bulandshahr,Rampura,Hirapur,259774,0.19047619047619044,fuzzy,up2010__row31668
Jaunpur,Srikoni,Kadipur,Bandipur,271688,0.130952380952381,fuzzy,up2010__row6443
Jaunpur,Srikoni,Chandpur,Bandipur,271688,0.1666666666666667,fuzzy,up2010__row11729
Jaunpur,Srikoni,Gaddipura,Bandipur,271688,0.19444444444444453,fuzzy,up2010__row9649
Rae bareli,Sareni,Lakhanpur,Lakhanapur,273787,0.033333333333333416,fuzzy,up2010__row33552
Rae bareli,Sareni,Lakhangav,Lakhanapur,273787,0.1740740740740741,fuzzy,up2010__row46104
Siddharth Nagar,Bansi,Chetia,Chetiya,273894,0.04761904761904765,fuzzy,up2010__row12032
Siddharth Nagar,Bansi,Chettiwa,Chetiya,273894,0.130952380952381,fuzzy,up2010__row48670
Siddharth Nagar,Bansi,Bardahianankar,Bardahi Nankar,273906,0.11172161172161167,fuzzy,up2010__row23525
Siddharth Nagar,Bansi,Baranwankar,Bardahi Nankar,273906,0.1255411255411255,fuzzy,up2010__row48668
Siddharth Nagar,Bhanwaapur,pikaura,Bijaura,274034,0.19047619047619044,fuzzy,up2010__row20914
Siddharth Nagar,Bhanwaapur,Vijoura,Bijaura,274034,0.19047619047619044,fuzzy,up2010__row34733
Agra,Bichpuri,Azizpur,Azizpur,274049,0,exact,up2010__row1968
Agra,Bichpuri,Baipur,Azizpur,274049,0.1507936507936509,fuzzy,up2010__row24519
Siddharth Nagar,Badhni,Chandai,Chandai,274070,0,exact,up2010__row11439
Siddharth Nagar,Badhni,Chandwa,Chandai,274070,0.09523809523809525,fuzzy,up2010__row11480
