gp_code,gp_name,block_code,block_name,zila_code,zila_name
294073,Anandapura,1251,Rajakhera,89,Dholpur
36006,Anandgarh,6898,Khajuwala,84,Bikaner
40482,Anandpura,1326,Kuchaman City,101,Nagaur
294009,Anandpura,295415,Kotkhawada,93,Jaipur
34335,Anandpuri,1171,Anandpuri,79,Banswara
40860,Anandpur Kalu,1336,Jaitaran,102,Pali
37007,Anandsinghpura,1242,Taranagar,87,Churu
36215,Anant Ganj,1219,Hindoli,85,Bundi
38568,Anantpura,295304,Kishangarh Renwal,93,Jaipur
38398,Anantpura Jet,1271,Govindgarh,93,Jaipur
37035,Anantwara,1243,Bandikui,88,Dausa
38264,Anatpura,295305,Tunga,93,Jaipur
41816,Anatpura,1363,Sri Madhopur,105,Sikar
38397,Anatpura Chi,1271,Govindgarh,93,Jaipur
35333,Anchawara,1196,Kaman,82,Bharatpur
295483,Andaniyon Ki Dhani,1190,Dhorimanna,81,Barmer
34628,Andeshwar,1178,Sajjangarh,79,Banswara
38436,Andhi,295307,Andhi,93,Jaipur
33749,Andhi Deori,1154,Masooda,77,Ajmer
35500,Andhiyari,295303,Uchain,82,Bharatpur
41945,Andor,1367,Sheoganj,106,Sirohi
37286,Angai,295306,Saramathura,89,Dholpur
34233,Angari,1168,Thanagazi,78,Alwar
41439,Aniyala,1354,Khandar,104,Sawai Madhopur
294230,Aniyala,295310,Malarna Dungar,104,Sawai Madhopur
34456,Anjana,262584,Arthuna,79,Banswara
41167,Anjna,1346,Deogarh,103,Rajsamand
294239,Ankal Ka Tala,295288,Nachana,94,Jaisalmer
262208,Ankhisar,1217,Nokha,84,Bikaner
262635,Ankhiyan,295254,Aadel,81,Barmer
39149,Ank Kheri,262161,Bhawani Mandi,96,Jhalawar
295225,Annpurna Nagar,1193,Siwana,81,Barmer
37968,Anoop Shahar,1264,Bhadra,92,Hanumangarh
36447,Anoppura,1225,Begun,86,Chittorgarh
36527,Anoppura,1228,Bhopalsagar,86,Chittorgarh
41088,Anoppura,1343,Sumerpur,102,Pali
38218,Anop Pura,262103,Jalsu,93,Jaipur
42311,Ant,1377,Dhariawad,573,Pratapgarh
35626,Antali,1205,Hurda,83,Bhilwara
41227,Antaliya,1348,Kumbhalgarh,103,Rajsamand
34696,Antana,1180,Atru,80,Baran
36300,Antarda,1221,Nainwa,85,Bundi
38668,Antela,1279,Viratnagar,93,Jaipur
36337,Anthara,257862,Bundi,85,Bundi
35023,Antiya,1189,Chohtan,81,Barmer
33899,Antpura,1158,Behror,78,Alwar
37505,Antri,262207,Dovada,90,Dungarpur
41228,Antri,1348,Kumbhalgarh,103,Rajsamand
40336,Antroli Kalan,1323,Degana,101,Nagaur
41999,Anwa,1369,Deoli,107,Tonk
36448,Anwalhera,1225,Begun,86,Chittorgarh
36571,Anwalhera,1230,Chittorgarh,86,Chittorgarh
39235,Anwal Hera,1294,Manoharthana,96,Jhalawar
39150,Anwali Kalan,262161,Bhawani Mandi,96,Jhalawar
39818,Anwana,6901,Bawadi,98,Jodhpur
40437,Anwliyasar,1325,Jayal,101,Nagaur
294192,Apri Khera,1365,Pindwara,106,Sirohi
34873,Araba Chohan,262773,Kalyanpur,81,Barmer
295314,Araba Dudawatan,262773,Kalyanpur,81,Barmer
33827,Aradka,295190,Ajmer Rural,77,Ajmer
33589,Arain,1149,Arain,77,Ajmer
38022,Araiyanwali,1265,Hanumangarh,92,Hanumangarh
40246,Arandkhera,1320,Ladpura,100,Kota
35122,Arang,1191,Sheo,81,Barmer
38143,Ararki,1266,Nohar,92,Hanumangarh
41946,Arathwara,1367,Sheoganj,106,Sirohi
40438,Arawar,1330,Mundwa,101,Nagaur
37788,Arayan,1259,Karanpur,91,Ganganagar
295274,Arbi Ki Gafan,1189,Chohtan,81,Barmer
34697,Ardand,1180,Atru,80,Baran
295485,Ardarsh Lookhoo,1190,Dhorimanna,81,Barmer
39395,Ardawata,1298,Chirawa,97,Jhunjhunu
262559,Ariniyali Mahechan,1192,Sindhari,81,Barmer
35962,Arjiya,1213,Suwana,83,Bhilwara
295535,Arjiyana,1193,Siwana,81,Barmer
295497,Arjun Ki Dhani,295254,Aadel,81,Barmer
294160,Arjunpura,1294,Manoharthana,96,Jhalawar
262295,Arjunsar Station,1216,Lunkaransar,84,Bikaner
38996,Arnay,1288,Sanchore,95,Jalore
36609,Arned,1231,Dungla,86,Chittorgarh
36255,Arnetha,1220,Keshoraipatan,85,Bundi
36763,Arni,1236,Rashmi,86,Chittorgarh
35896,Arniya,1211,Sahara,83,Bhilwara
37036,Arniya,1243,Bandikui,88,Dausa
41817,Arniya,1363,Sri Madhopur,105,Sikar
42075,Arniya,1371,Newai,107,Tonk
294777,Arniya,262588,Talwara,79,Banswara
35924,Arniya Ghora,1212,Shahpura,83,Bhilwara
36678,Arniya Joshi,1234,Nimbahera,86,Chittorgarh
42147,Arniya Kadar,1373,Tonk,107,Tonk
40211,Arniya Kalan,1319,Khairabad,100,Kota
40760,Arniyala,1333,Riyan Badi,101,Nagaur
35075,Arniyali,1190,Dhorimanna,81,Barmer
42148,Arniya Mal,1373,Tonk,107,Tonk
36572,Arniya Panth,1230,Chittorgarh,86,Chittorgarh
35925,Arniya Rasa,1212,Shahpura,83,Bhilwara
36679,Arnoda,1234,Nimbahera,86,Chittorgarh
33929,Arroowa,1159,Kathumar,78,Alwar
295492,Artbaw,262692,Gudhamalani,81,Barmer
34461,Arthuna,262584,Arthuna,79,Banswara
35024,Arti,295252,Fagliya,81,Barmer
39670,Artiya Kalan,1306,Bhopalgarh,98,Jodhpur
294647,Artiya Khurd,1306,Bhopalgarh,98,Jodhpur
35926,Arwad,1212,Shahpura,83,Bhilwara
294496,Arwar,262721,Sarwar,77,Ajmer
34874,Asada,1186,Balotra,81,Barmer
36785,Asal Kheri,1237,Churu,87,Churu
38340,Asal Pur,295302,Jobner,93,Jaipur
39068,Asal Pur,262180,Aklera,96,Jhalawar
33652,Asan,1151,Jawaja,77,Ajmer
34457,Asan,1174,Garhi,79,Banswara
42489,Asariwara,295178,Nayagaon,108,Udaipur
40862,Asarlai,1336,Jaitaran,102,Pali
40569,Asarwa,1328,Makrana,101,Nagaur
36480,Asawara,1226,Bhadesar,86,Chittorgarh
40640,Asawari,1330,Mundwa,101,Nagaur
36715,Asawata,1235,Pratapgarh,573,Pratapgarh
37506,Asela,262207,Dovada,90,Dungarpur
35873,Ashaholi,1210,Raipur,83,Bhilwara
262603,Asiya Bao,1253,Bichiwara,90,Dungarpur
294843,Askali,1319,Khairabad,100,Kota
38706,Askandra,295288,Nachana,94,Jaisalmer
34813,Asnawar,1184,Kishanganj,80,Baran
39151,Asnawar,1292,Jhalrapatan,96,Jhalawar
34458,Asoda,1174,Garhi,79,Banswara
294967,Asolai,295378,Ghantiyali,98,Jodhpur
39671,Asop,1306,Bhopalgarh,98,Jodhpur
40536,Asota,1327,Ladnu,101,Nagaur
34875,Asotra,1186,Balotra,81,Barmer
36909,Aspalsar Bara,1240,Sardarshahar,87,Churu
37409,Aspur,1252,Aspur,90,Dungarpur
41818,Aspura,295265,Ajeetgarh,105,Sikar
35379,Astawan,1197,Kumher,82,Bharatpur
294111,Astroli Mai Sonpur,1353,Gangapur City,104,Sawai Madhopur
35414,Atari,1198,Nadbai,82,Bharatpur
37287,Atarsooma,1249,Baseri,89,Dholpur
42449,Atatiya,1380,Jhadol,108,Udaipur
41050,Atbra,1342,Sojat,102,Pali
33653,Ateetmand,1151,Jawaja,77,Ajmer
40007,Atewa,1314,Karauli,99,Karauli
294388,Athiyasan,1331,Nagaur,101,Nagaur
34927,Ati,1187,Barmer,81,Barmer
41294,Atma,1350,Rajsamand,103,Rajsamand
42039,Atoli,1370,Malpura,107,Tonk
34698,Aton,1180,Atru,80,Baran
41474,Atoon Kalan,1355,Sawai Madhopur,104,Sawai Madhopur
41607,Atthwas,1358,Fatehpur,105,Sikar
35963,Atun,1213,Suwana,83,Bhilwara
35297,Au,1195,Deeg,82,Bharatpur
37175,Aund Meena,1246,Mahwa,88,Dausa
40083,Aurach,1316,Sapotra,99,Karauli
40893,Auwa,1337,Kharchi(Mar.Jun),102,Pali
35380,Avhorra,1197,Kumher,82,Bharatpur
42040,Awada,1370,Malpura,107,Tonk
41850,Awal,1364,Abu Road,106,Sirohi
40268,Awan,1321,Sangod,100,Kota
38613,Awaniya,1277,Sanganer,93,Jaipur
35381,Awar,1197,Kumher,82,Bharatpur
39108,Awar,262161,Bhawani Mandi,96,Jhalawar
38707,Away,295288,Nachana,94,Jaisalmer
36716,Awleshwar,1235,Pratapgarh,573,Pratapgarh
38023,Ayalki,6842,Pilibanga,92,Hanumangarh
40180,Ayana,1318,Itawa,100,Kota
40181,Ayani,1318,Itawa,100,Kota
294013,Azamnagar,1269,Chaksu,93,Jaipur
40136,Azizpur,1317,Todabhim,99,Karauli
35213,Baamseen,262774,Samdari,81,Barmer
295087,Baankoti,1300,Khetri,97,Jhunjhunu
295090,Baansiyal,1300,Khetri,97,Jhunjhunu
36256,Babai,1220,Keshoraipatan,85,Bundi
39459,Babai,1300,Khetri,97,Jhunjhunu
35382,Babain,1197,Kumher,82,Bharatpur
294939,Baba Ka Dhora,295378,Ghantiyali,98,Jodhpur
37588,Baba Ki Bar,262105,Galiyakoat,90,Dungarpur
33865,Babariya,1157,Bansur,78,Alwar
33828,Babayacha,295190,Ajmer Rural,77,Ajmer
35580,Babekhar,295301,Bhusawar,82,Bharatpur
262621,Babera,1157,Bansur,78,Alwar
33864,Baberi,1157,Bansur,78,Alwar
38569,Baber Walo Ki Dhani,295302,Jobner,93,Jaipur
40964,Babra,1339,Raipur,102,Pali
35667,Babrana,1204,Banera,83,Bhilwara
36528,Babrana,1228,Bhopalsagar,86,Chittorgarh
34928,Babuguleriya,262681,Ramsar,81,Barmer
35415,Bachhamadi,1198,Nadbai,82,Bharatpur
42357,Bachhar,1378,Girwa,108,Udaipur
36876,Bachharara Bara,1239,Ratangarh,87,Churu
294014,Bachhasar,1214,Bikaner,84,Bikaner
35927,Bachhkhera,1212,Shahpura,83,Bhilwara
36301,Bachhola,1221,Nainwa,85,Bundi
34929,Bachhrau,1189,Chohtan,81,Barmer
40337,Bachhwari,1323,Degana,101,Nagaur
35581,Bachrain,295301,Bhusawar,82,Bharatpur
262691,Badabagh,1280,Jaisalmer,94,Jaisalmer
42076,Bada Gaon,1371,Newai,107,Tonk
36257,Bada Khera,1220,Keshoraipatan,85,Bundi
33658,Bada Khera (Khera Kalan),1151,Jawaja,77,Ajmer
262527,Bada Kotecha,262759,Tinwari,98,Jodhpur
42490,Badala,1381,Kherwara,108,Udaipur
41565,Badalwas,1357,Dhod,105,Sikar
34730,Badan,1181,Baran (Full),80,Baran
34512,Badana,1175,Ghatol,79,Banswara
35298,Badangarh,1195,Deeg,82,Bharatpur
39396,Badangarh,295394,Pilani,97,Jhunjhunu
38909,Badanwari,1285,Jalore,95,Jalore
42683,Badawali,262269,Semari,108,Udaipur
39352,Badbar,1297,Buhana,97,Jhunjhunu
38144,Badbirana,1266,Nohar,92,Hanumangarh
36184,Badela,1218,Sri Dungargarh,84,Bikaner
34299,Bader,295372,Malakheda,78,Alwar
36096,Baderan,1216,Lunkaransar,84,Bikaner
40940,Bader Was,1338,Pali,102,Pali
39319,Badet,1296,Alsisar,97,Jhunjhunu
37543,Badgama,1255,Sagwara,90,Dungarpur
37589,Badgama,262113,Chikhali,90,Dungarpur
36220,Badgaon,1219,Hindoli,85,Bundi
42259,Badgaon,1376,Bhinder,108,Udaipur
42587,Badgaon,1383,Mavli,108,Udaipur
42684,Badgaon,295185,Jaisamand,108,Udaipur
34403,Badgaov,262588,Talwara,79,Banswara
34516,Badgun,1175,Ghatol,79,Banswara
41566,Badhadar,1357,Dhod,105,Sikar
38570,Badhal,295304,Kishangarh Renwal,93,Jaipur
36131,Badhanoo,1217,Nokha,84,Bikaner
262845,Badheen,1163,Mandawar,78,Alwar
294084,Badh Karsoli,1313,Hindaun,99,Karauli
295432,Badhli Nathusar,1282,Sankra,94,Jaisalmer
36958,Badhsar,262145,Bidasar,87,Churu
34814,Badipura,1184,Kishanganj,80,Baran
39638,Badi Sid,1305,Bap,98,Jodhpur
42358,Badi Undri,1378,Girwa,108,Udaipur
293934,Badiya Bhau,1151,Jawaja,77,Ajmer
37037,Badiyal Kalan,295151,Baijupada,88,Dausa
37038,Badiyal Khurd,295152,Baswa,88,Dausa
42588,Badiyar,1383,Mavli,108,Udaipur
34022,Badka,1162,Laxmangarh,78,Alwar
35753,Badla,1207,Kotri,83,Bhilwara
38304,Badli,1269,Chaksu,93,Jaipur
42550,Badli,1382,Kotra,108,Udaipur
295209,Badli,1163,Mandawar,78,Alwar
294704,Badlipara,1172,Bagidora,79,Banswara
34513,Badliya,301217,Ganoda,79,Banswara
294823,Badliya,1252,Aspur,90,Dungarpur
35627,Badnor,295444,Badnor,83,Bhilwara
37410,Badoda,1252,Aspur,90,Dungarpur
38708,Badoda Gaon,1280,Jaisalmer,94,Jaisalmer
36503,Badodiya,1227,Bhainsrorgarh,86,Chittorgarh
38307,Badodiya,295415,Kotkhawada,93,Jaipur
38669,Badodiya,1279,Viratnagar,93,Jaipur
41475,Badolas,1355,Sawai Madhopur,104,Sawai Madhopur
42000,Badoli,1369,Deoli,107,Tonk
36680,Badoli Madhosingh,1234,Nimbahera,86,Chittorgarh
38024,Badopal,6842,Pilibanga,92,Hanumangarh
34700,Badora,1180,Atru,80,Baran
42450,Badrana,1380,Jhadol,108,Udaipur
262124,Badrasar,1214,Bikaner,84,Bikaner
34402,Badrel Khurd,1173,Banswara,79,Banswara
294065,Badriya,295306,Saramathura,89,Dholpur
40724,Badu,1332,Parbatsar,101,Nagaur
36391,Badunda,1222,Talera,85,Bundi
41608,Badusar,1360,Lachhmangarh,105,Sikar
34405,Badvi,1173,Banswara,79,Banswara
38265,Badwa,1268,Bassi,93,Jaipur
36610,Badwai,1231,Dungla,86,Chittorgarh
34564,Badwas Badi,1176,Kushalgarh,79,Banswara
34565,Badwas Chhoti,1176,Kushalgarh,79,Banswara
294341,Baerasar,262145,Bidasar,87,Churu
42149,Bagadwa,295476,Peeplu,107,Tonk
40761,Bagar,1333,Riyan Badi,101,Nagaur
42150,Bagari,295476,Peeplu,107,Tonk
41051,Bagari Nagar,1342,Sojat,102,Pali
41819,Bagariyawas,1363,Sri Madhopur,105,Sikar
262077,Bagar Meo,1166,Ramgarh,78,Alwar
34168,Bagar Rajput,1166,Ramgarh,78,Alwar
295120,Bagatpura Mandi Chouraha,1336,Jaitaran,102,Pali
34876,Bagawas,262727,Patodi,81,Barmer
38571,Bagawas,295304,Kishangarh Renwal,93,Jaipur
38670,Bagawas Ahiran,1279,Viratnagar,93,Jaipur
38671,Bagawas Chorasi,1279,Viratnagar,93,Jaipur
262234,Bagayacha,1176,Kushalgarh,79,Banswara
42404,Bagdunda,1379,Gogunda,108,Udaipur
42260,Baggad,1376,Bhinder,108,Udaipur
41138,Baggar,1345,Bhim,103,Rajsamand
33998,Baghana,1161,Kotkasim,78,Alwar
39198,Bagher,1293,Khanpur,96,Jhalawar
33688,Baghera,1152,Kekri,77,Ajmer
33969,Bagheri Kalan,1160,Kishangarh Bas,78,Alwar
33999,Bagheri Khurd,1161,Kotkasim,78,Alwar
41139,Baghna,1345,Bhim,103,Rajsamand
34265,Baghor,1169,Tijara,78,Alwar
33970,Baghora,1160,Kishangarh Bas,78,Alwar
36959,Baghsara Athuna,1241,Sujangarh,87,Churu
33781,Baghsuri,1156,Srinagar,77,Ajmer
37864,Bagicha,1261,Raisinghnagar,91,Ganganagar
40084,Bagida,1316,Sapotra,99,Karauli
34360,Bagidora,1172,Bagidora,79,Banswara
41401,Baglai,1353,Gangapur City,104,Sawai Madhopur
40182,Bagli,1318,Itawa,100,Kota
38873,Bagoda,295292,Bagoda,95,Jalore
40837,Bagol,1335,Desuri,102,Pali
41187,Bagol,1347,Khamnor,103,Rajsamand
39569,Bagoli,1303,Udaipurwati,97,Jhunjhunu
35875,Bagoliya,1210,Raipur,83,Bhilwara
40052,Bagor,1315,Nadauti,99,Karauli
39570,Bagora,1303,Udaipurwati,97,Jhunjhunu
35786,Bagore,1208,Mandal,83,Bhilwara
39672,Bagoriyan,1306,Bhopalgarh,98,Jodhpur
262595,Bagoriyon Ki Dhani,1301,Nawalgarh,97,Jhunjhunu
40725,Bagot,1332,Parbatsar,101,Nagaur
294214,Bagpur,1381,Kherwara,108,Udaipur
42451,Bagpura,1380,Jhadol,108,Udaipur
38910,Bagra,1285,Jalore,95,Jalore
35252,Bagren,1194,Bayana,82,Bharatpur
37129,Bagri,1245,Lalsot,88,Dausa
40965,Bagri,1339,Raipur,102,Pali
41683,Bagri,1360,Lachhmangarh,105,Sikar
294484,Bagri,1370,Malpura,107,Tonk
41358,Bagroli,1352,Bonli,104,Sawai Madhopur
294526,Bagruwa,295185,Jaisamand,108,Udaipur
41948,Bagseen,1367,Sheoganj,106,Sirohi
262246,Bagseoo,1217,Nokha,84,Bikaner
295441,Bagthal,295290,Bhaniyana,94,Jaisalmer
37288,Bagthar,1249,Baseri,89,Dholpur
35716,Bagudar,1206,Jahazpur,83,Bhilwara
36481,Bagund,1226,Bhadesar,86,Chittorgarh
38219,Bagwada,1267,Amber,93,Jaipur
42077,Bahad,1371,Newai,107,Tonk
40085,Bahadarpur,262184,Mandrayal,99,Karauli
34205,Bahadkho Kalan,1167,Reni,78,Alwar
294033,Bahadurpur,1248,Bari,89,Dholpur
41851,Bahadur Pura,1364,Abu Road,106,Sirohi
35299,Bahaj,1195,Deeg,82,Bharatpur
34169,Bahala,1166,Ramgarh,78,Alwar
41440,Baharawanda Kalan,1354,Khandar,104,Sawai Madhopur
41441,Baharawanda Khurd,1354,Khandar,104,Sawai Madhopur
38709,Bahla,295287,Mohangarh,94,Jaisalmer
38025,Bahlol Nagar,1265,Hanumangarh,92,Hanumangarh
35416,Bahramda,1198,Nadbai,82,Bharatpur
262619,Bahram Ka Bas,1157,Bansur,78,Alwar
33931,Bahrampura,1159,Kathumar,78,Alwar
37897,Bahrampura Bodla,1262,Sadulshahar,91,Ganganagar
41362,Bahter,295310,Malarna Dungar,104,Sawai Madhopur
33930,Bahtoo Kalan,1159,Kathumar,78,Alwar
41779,Baidh Ki Dhani,295269,Palsana,105,Sikar
37039,Baijupara,295151,Baijupada,88,Dausa
262222,Baijwari,295150,Nangal Rajawatan,88,Dausa
35383,Bailara Kalan,1197,Kumher,82,Bharatpur
37008,Bain,1242,Taranagar,87,Churu
38266,Bainada,1268,Bassi,93,Jaipur
34850,Bainta,1185,Shahbad,80,Baran
41327,Bairada,1351,Bamanwas,104,Sawai Madhopur
39069,Baira Garh,262180,Aklera,96,Jhalawar
36820,Bairasar Chhota,1238,Rajgarh,87,Churu
39032,Bairath,1289,Sayla,95,Jalore
34206,Bairer,1167,Reni,78,Alwar
37215,Bairwanda,1247,Sikrai,88,Dausa
39200,Baisar,1293,Khanpur,96,Jhalawar
39827,Baithwasiyan,1310,Osian,98,Jodhpur
295438,Baitina,295290,Bhaniyana,94,Jaisalmer
34977,Baitu Bhimji,1188,Baytoo,81,Barmer
34978,Baitu Bhopji,1188,Baytoo,81,Barmer
34979,Baitu Chimanji,1188,Baytoo,81,Barmer
34982,Baitu Panji,1188,Baytoo,81,Barmer
38745,Baiya,295289,Fathegarh,94,Jaisalmer
294984,Baiyora,262207,Dovada,90,Dungarpur
36338,Bajar,1222,Talera,85,Bundi
39397,Bajawa,295394,Pilani,97,Jhunjhunu
39571,Bajawa,1303,Udaipurwati,97,Jhunjhunu
35582,Bajherakalan,1202,Weir,82,Bharatpur
36059,Bajju,295166,Bajju Khalsa,84,Bikaner
294051,Bajju Tejpura,295166,Bajju Khalsa,84,Bikaner
39320,Bajla,1296,Alsisar,97,Jhunjhunu
35253,Bajna,1194,Bayana,82,Bharatpur
37369,Bajna,1251,Rajakhera,89,Dholpur
40086,Bajna,1316,Sapotra,99,Karauli
40570,Bajoli,1328,Makrana,101,Nagaur
41780,Bajor,1362,Piprali,105,Sikar
34815,Bajrang Garh,1184,Kishanganj,80,Baran
295138,Bajrang Garh,1235,Pratapgarh,573,Pratapgarh
38672,Bajrang Pura,1279,Viratnagar,93,Jaipur
33689,Bajta,295478,Sawar,77,Ajmer
35628,Bajunda,295444,Badnor,83,Bhilwara
37865,Bajuwala,1261,Raisinghnagar,91,Ganganagar
40726,Bajwas,1332,Parbatsar,101,Nagaur
41520,Bajyawas,1356,Danta Ramgarh,105,Sikar
40537,Bakaliya,1327,Ladnu,101,Nagaur
294653,Bakaner,1176,Kushalgarh,79,Banswara
39070,Bakani,1290,Bakani,96,Jhalawar
34816,Bakanpura,1184,Kishanganj,80,Baran
39033,Bakara,1289,Sayla,95,Jalore
38911,Bakara Road,1285,Jalore,95,Jalore
35025,Bakhasar,295252,Fagliya,81,Barmer
262817,Bakhel,1382,Kotra,108,Udaipur
294070,Bakhoosar,1216,Lunkaransar,84,Bikaner
294360,Bakhrana,1274,Kotputli,93,Jaipur
37929,Bakhtawarpura,1263,Suratgarh,91,Ganganagar
39398,Bakhtawarpura,1298,Chirawa,97,Jhunjhunu
34300,Bakhtpura,1170,Umren,78,Alwar
39425,Bakra,1299,Jhunjhunu,97,Jhunjhunu
262233,Baktor,1177,Peepal Khoont,573,Pratapgarh
38836,Bala,1283,Ahore,95,Jalore
39709,Bala,1307,Bilara,98,Jodhpur
36097,Baladesar,1216,Lunkaransar,84,Bikaner
37040,Balahera,295151,Baijupada,88,Dausa
37179,Balaheri,1246,Mahwa,88,Dausa
262397,Balai,1191,Sheo,81,Barmer
294721,Balaji Nagar,1308,Luni,98,Jodhpur
34659,Bala Khera,1179,Anta,80,Baran
41090,Balana,1343,Sumerpur,102,Pali
35928,Balapura,1212,Shahpura,83,Bhilwara
36302,Balapura,1221,Nainwa,85,Bundi
33654,Balar,1151,Jawaja,77,Ajmer
38793,Balar,295290,Bhaniyana,94,Jaisalmer
40863,Balara,1336,Jaitaran,102,Pali
41609,Balaran,1360,Lachhmangarh,105,Sikar
36655,Balarda,1233,Kapasan,86,Chittorgarh
39819,Balarwa,262759,Tinwari,98,Jodhpur
35124,Balasar,1191,Sheo,81,Barmer
42261,Balathal,295182,Vallabhnagar,108,Udaipur
294851,Balato Ki Gawar,1345,Bhim,103,Rajsamand
262463,Balau,1187,Barmer,81,Barmer
34877,Balau Jati,262773,Kalyanpur,81,Barmer
34361,Balawara,1172,Bagidora,79,Banswara
33866,Balawas,1157,Bansur,78,Alwar
40641,Balaya,1330,Mundwa,101,Nagaur
34846,Balda,1185,Shahbad,80,Baran
41969,Balda,1368,Sirohi,106,Sirohi
34660,Baldara,1179,Anta,80,Baran
35669,Baldarkha,1204,Banera,83,Bhilwara
236072,Baldarkhan,1209,Mandalgarh,83,Bhilwara
34138,Baldeogarh,1165,Rajgarh,78,Alwar
40538,Baldu,1327,Ladnu,101,Nagaur
41442,Baler,1354,Khandar,104,Sawai Madhopur
34930,Balera,1187,Barmer,81,Barmer
36960,Balera,262145,Bidasar,87,Churu
39606,Balesar Durgawata,1304,Balesar,98,Jodhpur
35668,Balesariya,1204,Banera,83,Bhilwara
34301,Baleta,295372,Malakheda,78,Alwar
35125,Balewa,262776,Gadra Road,81,Barmer
40137,Balghat,1317,Todabhim,99,Karauli
38874,Bali,295292,Bagoda,95,Jalore
41140,Bali,1345,Bhim,103,Rajsamand
42313,Balicha,6846,Lasadiya,108,Udaipur
42491,Balicha,295178,Nayagaon,108,Udaipur
295384,Balidad Ki Basti,1281,Sam,94,Jaisalmer
42199,Balithal,1374,Uniara,107,Tonk
40382,Baliya,1324,Didwana,101,Nagaur
36258,Balkasa,1220,Keshoraipatan,85,Bundi
36505,Balkundi Kalan,1227,Bhainsrorgarh,86,Chittorgarh
35583,Ballabh Garh,295301,Bhusawar,82,Bharatpur
36007,Ballar,6898,Khajuwala,84,Bikaner
41720,Balloo Pura,262226,Patan,105,Sikar
34065,Balloowas,1163,Mandawar,78,Alwar
36339,Ballop,1222,Talera,85,Bundi
262724,Ballupura,295415,Kotkhawada,93,Jaipur
36259,Balod,1220,Keshoraipatan,85,Bundi
39535,Baloda,1302,Surajgarh,97,Jhunjhunu
294904,Balod Bhakara,1358,Fatehpur,105,Sikar
41610,Balod Chhoti,1358,Fatehpur,105,Sikar
40087,Baloti,1316,Sapotra,99,Karauli
40998,Balrai,1340,Rani Station,102,Pali
36786,Balrasar Athoona,1237,Churu,87,Churu
41476,Balriya,262680,Chauth Ka Barwara,104,Sawai Madhopur
40539,Balsamand,1327,Ladnu,101,Nagaur
42685,Balua,1385,Sarada,108,Udaipur
40269,Baluhera,1321,Sangod,100,Kota
40864,Balunda,1336,Jaitaran,102,Pali
42001,Balunda,1369,Deoli,107,Tonk
40183,Balupa,1318,Itawa,100,Kota
41091,Balupura,1343,Sumerpur,102,Pali
40679,Balwa,1331,Nagaur,101,Nagaur
36260,Balwan,1220,Keshoraipatan,85,Bundi
294871,Balwaniya,262679,Jothari,90,Dungarpur
37458,Balwara,1254,Dungarpur,90,Dungarpur
39034,Balwara,1289,Sayla,95,Jalore
295211,Bamadlader,262545,Sedwa,81,Barmer
41402,Baman Baroda,1353,Gangapur City,104,Sawai Madhopur
36303,Bamangaon,1221,Nainwa,85,Bundi
34847,Baman Gawan,1185,Shahbad,80,Baran
33655,Bamanhera,1151,Jawaja,77,Ajmer
41189,Baman Hera,1347,Khamnor,103,Rajsamand
295447,Bamani,1192,Sindhari,81,Barmer
34514,Baman Pada,301217,Ganoda,79,Banswara
41296,Bamantukra,1350,Rajsamand,103,Rajsamand
262217,Bamanwali,1216,Lunkaransar,84,Bikaner
294333,Bamanwara,1287,Raniwara,95,Jalore
35334,Bamanwari,262581,Pahari,82,Bharatpur
33867,Bamanwas,1157,Bansur,78,Alwar
295026,Bamanwas,1302,Surajgarh,97,Jhunjhunu
34234,Bamanwas Chaugan,1168,Thanagazi,78,Alwar
34235,Bamanwas Kankar,1168,Thanagazi,78,Alwar
35076,Bamarla,262545,Sedwa,81,Barmer
36008,Bambloo,1214,Bikaner,84,Bikaner
34170,Bamboli,1166,Ramgarh,78,Alwar
36961,Bamboo,262145,Bidasar,87,Churu
33972,Bambora,1160,Kishangarh Bas,78,Alwar
42360,Bambora,262276,Kurabad,108,Udaipur
262225,Bambor Darjiyan,295381,Keru,98,Jodhpur
36340,Bambori,257862,Bundi,85,Bundi
36546,Bambori,1229,Chhoti Sadri,573,Pratapgarh
295175,Bambori,295424,Dhamotar,573,Pratapgarh
40184,Bambuliya Kalan,1318,Itawa,100,Kota
34731,Bamla,1181,Baran (Full),80,Baran
39572,Bamlas,1303,Udaipurwati,97,Jhunjhunu
41092,Bamnera,1343,Sumerpur,102,Pali
294135,Bamni,1196,Kaman,82,Bharatpur
35670,Bamniya,1204,Banera,83,Bhilwara
42636,Bamniya,1384,Salumbar,108,Udaipur
41264,Bamniya Kalan,1349,Railmagra,103,Rajsamand
39916,Bamnoo,1311,Phalodi,98,Jodhpur
35077,Bamnor Ameershah,262617,Dhanau,81,Barmer
34661,Bamooliya Mataji,1179,Anta,80,Baran
34668,Bamoolya Kalan,1179,Anta,80,Baran
42151,Bamor,1373,Tonk,107,Tonk
34701,Bamori,1180,Atru,80,Baran
40304,Bamori,1322,Sultanpur,100,Kota
34785,Bamori Ghata,1183,Chhipabarod,80,Baran
34662,Bamori Kalan,295475,Mangrol,80,Baran
295207,Bamotar,1235,Pratapgarh,573,Pratapgarh
36185,Bana,1218,Sri Dungargarh,84,Bikaner
41298,Banai,1350,Rajsamand,103,Rajsamand
39820,Bana Ka Bas,262759,Tinwari,98,Jodhpur
42686,Bana Kalan,1385,Sarada,108,Udaipur
